ano,sigla_uf,id_municipio,nome,rede,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa,nota_saeb_media_padronizada,ideb,projecao
2019,PB,2510808,Patos,publica,medio,todos (1-4),88.8,0.89389497,284.07,283.76,4.927166,4.4,3.8
2021,PB,2505352,Damião,estadual,medio,todos (1-4),98.3,0.983471,257.43,265.2,4.275164,4.2,
2021,PB,2507002,Itaporanga,federal,medio,todos (1-4),94.9,0.961603,300.98,306.34,5.50269,5.3,
2021,PB,2510006,Nazarezinho,publica,medio,todos (1-4),99.6,0.995968,239.12,244.9,3.714109,3.7,
2021,PB,2513307,Santa Helena,estadual,medio,todos (1-4),100.0,1.0,276.63,285.18,4.843929,4.8,
2017,PB,2502102,Boa Ventura,estadual,medio,todos (1-4),88.5,0.89342701,231.22,225.6,3.3143721,3.0,
2017,PB,2501153,Areia de Baraúnas,publica,medio,todos (1-4),96.8,0.966501,240.83,226.41,3.461329,3.3,
2017,PB,2503605,Caiçara,publica,medio,todos (1-4),72.6,0.71916997,249.6,239.32,3.7777669,2.7,
2017,PB,2502706,Borborema,publica,medio,todos (1-4),77.9,0.77909201,223.63,234.66,3.3434,2.6,
2017,PB,2503803,Caldas Brandão,estadual,medio,todos (1-4),76.3,0.76688302,228.3,231.02,3.3544991,2.6,
2019,PB,2507903,Juripiranga,publica,medio,todos (1-4),81.8,0.83205998,253.3,256.17,4.0819788,3.4,2.7
2019,PB,2502003,Belém do Brejo do Cruz,estadual,medio,todos (1-4),77.7,0.78189999,267.85,253.22,4.242321,3.3,3.0
2019,PB,2504157,Casserengue,estadual,medio,todos (1-4),64.0,0.65535498,275.69,285.79,4.8400078,3.2,2.3
2019,PB,2506608,Ibiara,estadual,medio,todos (1-4),90.7,0.90805799,257.57,246.33,3.994935,3.6,3.0
2017,PB,2508901,Mamanguape,estadual,medio,todos (1-4),80.6,0.81473702,245.55,237.52,3.6940889,3.0,
2017,PB,2514404,São José de Espinharas,publica,medio,todos (1-4),77.5,0.78082103,250.44,246.47,3.8968911,3.0,
2017,PB,2504603,Conde,publica,medio,todos (1-4),72.1,0.73137802,219.11,223.44,3.1119621,2.3,
2017,PB,2506251,Gado Bravo,estadual,medio,todos (1-4),89.3,0.88371199,223.3,226.49,3.216459,2.8,
2017,PB,2510907,Paulista,publica,medio,todos (1-4),77.7,0.77534002,260.1,262.2,4.2677541,3.3,
2017,PB,2516201,Sousa,federal,medio,todos (1-4),78.0,0.75884598,279.41,294.17,5.017704,3.8,
2017,PB,2514107,São João do Tigre,estadual,medio,todos (1-4),90.8,0.90510798,243.72,226.57,3.5043139,3.2,
2017,PB,2515401,São Vicente do Seridó,publica,medio,todos (1-4),81.7,0.82632899,251.77,245.41,3.8995619,3.2,
2017,PB,2511202,Pedras de Fogo,estadual,medio,todos (1-4),77.5,0.77584398,229.55,231.86,3.384639,2.6,
2019,PB,2512077,Poço de José de Moura,publica,medio,todos (1-4),94.0,0.93374002,267.92,279.17,4.6317768,4.3,3.4
2019,PB,2512200,Prata,publica,medio,todos (1-4),88.2,0.89771402,272.42,287.79,4.824162,4.3,3.9
2019,PB,2508307,Lagoa Seca,publica,medio,todos (1-4),77.0,0.78741902,257.19,257.22,4.1523318,3.3,3.2
2019,PB,2512903,Rio Tinto,estadual,medio,todos (1-4),82.7,0.82954103,243.85,259.17,3.994164,3.3,2.8
2019,PB,2514008,São João do Cariri,publica,medio,todos (1-4),94.4,0.94584697,260.57,268.79,4.373148,4.1,3.8
2019,PB,2501104,Areia,publica,medio,todos (1-4),83.0,0.82948601,266.57,270.39,4.48137,3.7,3.6
2019,PB,2510501,Olivedos,estadual,medio,todos (1-4),92.1,0.90674502,292.19,292.7,5.1750431,4.7,
2021,PB,2501104,Areia,estadual,medio,todos (1-4),99.9,0.998663,247.91,262.08,4.09475,4.1,
2021,PB,2507002,Itaporanga,publica,medio,todos (1-4),89.7,0.918948,276.03,284.44,4.824424,4.4,
2021,PB,2509339,Matinhas,publica,medio,todos (1-4),99.1,0.991632,249.16,247.85,3.899282,3.9,
2021,PB,2512309,Princesa Isabel,publica,medio,todos (1-4),89.2,0.870493,268.94,271.0,4.523648,3.9,
2021,PB,2515609,Serra da Raiz,estadual,medio,todos (1-4),96.0,0.962127,250.28,266.12,4.188515,4.0,
2017,PB,2500304,Alagoa Grande,publica,medio,todos (1-4),61.6,0.64502698,240.33,243.36,3.7080491,2.4,
2017,PB,2515104,São Sebastião de Lagoa de Roça,estadual,medio,todos (1-4),79.8,0.78905702,254.41,258.19,4.1278081,3.3,
2017,PB,2501906,Belém,estadual,medio,todos (1-4),75.6,0.76870501,229.03,238.96,3.483614,2.7,
2017,PB,2512036,Poço Dantas,publica,medio,todos (1-4),79.3,0.799842,222.61,226.61,3.2085741,2.6,
2017,PB,2501351,Assunção,publica,medio,todos (1-4),88.6,0.88744801,247.55,257.1,4.0154328,3.6,
2019,PB,2514206,São José da Lagoa Tapada,estadual,medio,todos (1-4),93.9,0.92872,246.5,244.97,3.8188081,3.5,3.1
2019,PB,2509602,Monte Horebe,publica,medio,todos (1-4),88.1,0.88103199,282.02,279.3,4.8318968,4.3,4.3
2019,PB,2512077,Poço de José de Moura,estadual,medio,todos (1-4),94.0,0.93374002,267.92,279.17,4.6317768,4.3,3.4
2019,PB,2508703,Mãe d'Água,publica,medio,todos (1-4),63.8,0.61572999,272.08,271.51,4.5755239,2.8,3.9
2019,PB,2513851,Santo André,publica,medio,todos (1-4),77.9,0.703242,275.39,274.04,4.6598868,3.3,3.5
2019,PB,2501005,Araruna,publica,medio,todos (1-4),87.5,0.896514,258.67,263.42,4.265933,3.8,2.8
2019,PB,2509370,Mato Grosso,publica,medio,todos (1-4),77.8,0.78403002,291.64,292.94,5.171051,4.1,3.2
2019,PB,2513109,Salgado de São Félix,publica,medio,todos (1-4),86.0,0.86259598,228.69,245.88,3.5822909,3.1,2.9
2019,PB,2504801,Coremas,publica,medio,todos (1-4),83.5,0.841488,291.89,279.32,4.9706802,4.2,3.6
2019,PB,2513802,Santa Teresinha,estadual,medio,todos (1-4),95.7,0.95713502,267.29,264.25,4.3995662,4.2,3.8
2021,PB,2503001,Caaporã,estadual,medio,todos (1-4),99.4,0.994297,237.77,249.9,3.769998,3.7,
2021,PB,2504900,Cruz do Espírito Santo,publica,medio,todos (1-4),92.2,0.92551,233.35,239.7,3.555225,3.3,
2021,PB,2509107,Mari,publica,medio,todos (1-4),99.5,0.995968,247.67,260.84,4.072816,4.1,
2021,PB,2509701,Monteiro,publica,medio,todos (1-4),92.7,0.928319,269.45,275.85,4.603415,4.3,
2021,PB,2513703,Santa Rita,federal,medio,todos (1-4),85.0,0.849679,294.62,305.61,5.402436,4.6,
2021,PB,2516102,Soledade,estadual,medio,todos (1-4),99.1,0.990623,264.1,268.16,4.413155,4.4,
2017,PB,2506905,Itabaiana,estadual,medio,todos (1-4),64.4,0.63363302,233.77,230.75,3.4272921,2.2,
2017,PB,2504355,Caturité,publica,medio,todos (1-4),80.0,0.787929,238.05,250.02,3.775727,3.0,
2017,PB,2506707,Imaculada,publica,medio,todos (1-4),82.8,0.83083701,233.02,235.38,3.48592,2.9,
2017,PB,2501609,Barra de Santa Rosa,publica,medio,todos (1-4),79.6,0.80121201,256.29,252.66,4.0717182,3.3,
2017,PB,2515203,São Sebastião do Umbuzeiro,estadual,medio,todos (1-4),87.5,0.878075,245.24,245.13,3.8035071,3.3,
2017,PB,2505402,Desterro,publica,medio,todos (1-4),76.9,0.77619398,251.55,259.85,4.1126399,3.2,
2017,PB,2508703,Mãe d'Água,estadual,medio,todos (1-4),86.3,0.87620801,259.95,256.44,4.1795602,3.7,
2017,PB,2512200,Prata,estadual,medio,todos (1-4),75.5,0.80032301,271.45,273.72,4.5997591,3.7,
2017,PB,2515807,Serra Redonda,estadual,medio,todos (1-4),76.5,0.773987,259.32,243.69,3.9797029,3.1,
2019,PB,2505352,Damião,publica,medio,todos (1-4),87.0,0.86936402,253.86,251.17,4.0151429,3.5,3.8
2019,PB,2509909,Natuba,estadual,medio,todos (1-4),75.6,0.760719,262.38,273.2,4.4645972,3.4,3.5
2019,PB,2515609,Serra da Raiz,publica,medio,todos (1-4),86.0,0.85214901,268.64,272.92,4.548326,3.9,4.3
2019,PB,2510659,Parari,estadual,medio,todos (1-4),94.3,0.94807899,291.6,287.61,5.0907078,4.8,4.4
2019,PB,2501153,Areia de Baraúnas,estadual,medio,todos (1-4),95.7,0.95454502,223.49,234.99,3.3462329,3.2,3.6
2019,PB,2503100,Cabaceiras,publica,medio,todos (1-4),83.4,0.835262,297.01,296.35,5.29738,4.4,4.4
2019,PB,2510402,Olho d'Água,estadual,medio,todos (1-4),87.7,0.88016701,233.08,236.94,3.5102561,3.1,3.5
2019,PB,2510303,Nova Palmeira,publica,medio,todos (1-4),98.4,0.98347098,298.98,295.79,5.3168149,5.2,4.9
2021,PB,2506004,Esperança,federal,medio,todos (1-4),93.7,0.938133,334.42,335.34,6.406484,6.0,
2021,PB,2506509,Gurjão,estadual,medio,todos (1-4),100.0,1.0,220.64,233.1,3.277912,3.3,
2021,PB,2513653,Joca Claudino,publica,medio,todos (1-4),99.0,0.993585,243.85,260.62,4.015871,4.0,
2017,PB,2507903,Juripiranga,estadual,medio,todos (1-4),74.5,0.74744701,231.25,230.77,3.3921981,2.5,
2017,PB,2504504,Condado,estadual,medio,todos (1-4),90.6,0.90447801,262.2,268.05,4.384973,4.0,
2017,PB,2517209,Vieirópolis,publica,medio,todos (1-4),89.4,0.89916003,269.14,265.26,4.4406781,4.0,
2017,PB,2500304,Alagoa Grande,estadual,medio,todos (1-4),61.6,0.64502698,240.33,243.36,3.7080491,2.4,
2017,PB,2506806,Ingá,estadual,medio,todos (1-4),56.7,0.59929901,251.63,253.08,4.0122662,2.4,
2017,PB,2516805,Triunfo,publica,medio,todos (1-4),75.0,0.77475601,262.11,267.64,4.3777108,3.4,
2017,PB,2506004,Esperança,estadual,medio,todos (1-4),67.5,0.68167198,252.33,246.86,3.9291241,2.7,
2017,PB,2505279,Curral de Cima,estadual,medio,todos (1-4),94.4,0.94390202,242.08,258.42,3.9583671,3.7,
2017,PB,2512200,Prata,publica,medio,todos (1-4),75.5,0.80032301,271.45,273.72,4.5997591,3.7,
2017,PB,2512507,Queimadas,estadual,medio,todos (1-4),70.4,0.70427102,241.74,239.63,3.672164,2.6,
2017,PB,2509107,Mari,publica,medio,todos (1-4),75.0,0.76300198,254.05,251.99,4.0299382,3.1,
2017,PB,2507408,Jericó,estadual,medio,todos (1-4),78.8,0.79840797,265.17,274.64,4.5251889,3.6,
2019,PB,2509057,Marcação,publica,medio,todos (1-4),70.5,0.71511102,233.64,235.35,3.494319,2.5,2.4
2019,PB,2511905,Pitimbu,estadual,medio,todos (1-4),72.7,0.743132,231.41,231.08,3.399086,2.5,2.3
2019,PB,2514206,São José da Lagoa Tapada,publica,medio,todos (1-4),93.9,0.92872,246.5,244.97,3.8188081,3.5,3.1
2019,PB,2514800,São José dos Cordeiros,publica,medio,todos (1-4),84.9,0.82872599,282.04,276.26,4.7863789,4.0,2.7
2019,PB,2516706,Teixeira,estadual,medio,todos (1-4),87.3,0.885629,270.57,267.36,4.4923401,4.0,3.5
2019,PB,2500601,Alhandra,publica,medio,todos (1-4),78.4,0.78305697,240.41,246.89,3.762167,2.9,2.4
2019,PB,2504108,Carrapateira,estadual,medio,todos (1-4),76.5,0.770491,263.57,268.86,4.4163399,3.4,2.9
2019,PB,2512036,Poço Dantas,publica,medio,todos (1-4),82.3,0.82609898,265.64,271.64,4.48703,3.7,2.8
2019,PB,2503704,Cajazeiras,publica,medio,todos (1-4),82.2,0.85266602,293.79,292.52,5.1949701,4.4,4.0
2021,PB,2513307,Santa Helena,publica,medio,todos (1-4),100.0,1.0,276.63,285.18,4.843929,4.8,
2017,PB,2503308,Cachoeira dos Índios,estadual,medio,todos (1-4),59.7,0.60064602,240.82,225.53,3.4481649,2.1,
2017,PB,2502508,Boqueirão,estadual,medio,todos (1-4),84.6,0.75738698,253.85,250.66,4.0072179,3.0,
2017,PB,2513505,Santana de Mangueira,publica,medio,todos (1-4),88.7,0.89000601,276.54,263.17,4.5133138,4.0,
2017,PB,2516904,Uiraúna,publica,medio,todos (1-4),82.0,0.79253203,234.49,241.8,3.602674,2.9,
2017,PB,2517001,Umbuzeiro,publica,medio,todos (1-4),89.0,0.89779699,228.36,221.97,3.219871,2.9,
2017,PB,2501708,Barra de São Miguel,publica,medio,todos (1-4),85.6,0.82405001,231.58,229.86,3.3833499,2.8,
2017,PB,2501005,Araruna,estadual,medio,todos (1-4),73.1,0.72257698,238.46,235.97,3.571157,2.6,
2017,PB,2504074,Caraúbas,publica,medio,todos (1-4),89.6,0.90635401,248.71,254.14,3.987273,3.6,
2017,PB,2514305,São José de Caiana,estadual,medio,todos (1-4),87.7,0.89631897,260.19,248.58,4.0652752,3.6,
2017,PB,2512101,Pombal,publica,medio,todos (1-4),91.0,0.90868098,273.22,274.67,4.6387,4.2,
2019,PB,2504702,Congo,estadual,medio,todos (1-4),87.8,0.87966901,265.7,272.42,4.4995489,4.0,4.1
2019,PB,2513927,São Bentinho,estadual,medio,todos (1-4),82.8,0.81654203,283.91,281.47,4.8906369,4.0,3.9
2019,PB,2508208,Lagoa de Dentro,estadual,medio,todos (1-4),58.8,0.55618399,259.07,267.94,4.3393559,2.4,2.8
2019,PB,2504405,Conceição,publica,medio,todos (1-4),81.2,0.74857599,248.05,250.47,3.9229131,2.9,2.7
2019,PB,2503001,Caaporã,publica,medio,todos (1-4),81.4,0.81156999,241.02,249.42,3.808749,3.1,3.1
2019,PB,2502052,Bernardino Batista,publica,medio,todos (1-4),97.4,0.97515702,284.19,279.73,4.8685222,4.7,3.0
2021,PB,2514206,São José da Lagoa Tapada,publica,medio,todos (1-4),100.0,1.0,268.08,260.3,4.351389,4.4,
2021,PB,2517407,Zabelê,estadual,medio,todos (1-4),100.0,1.0,240.17,232.34,3.540832,3.5,
2017,PB,2514800,São José dos Cordeiros,estadual,medio,todos (1-4),69.1,0.52806598,245.47,243.44,3.7815881,2.0,
2017,PB,2504405,Conceição,estadual,medio,todos (1-4),69.7,0.72074401,232.61,234.02,3.4599421,2.5,
2017,PB,2509370,Mato Grosso,estadual,medio,todos (1-4),77.4,0.780734,252.42,241.75,3.8538909,3.0,
2017,PB,2514404,São José de Espinharas,estadual,medio,todos (1-4),77.5,0.78082103,250.44,246.47,3.8968911,3.0,
2017,PB,2509503,Montadas,estadual,medio,todos (1-4),86.7,0.87048101,252.88,247.5,3.9462891,3.4,
2017,PB,2504207,Catingueira,publica,medio,todos (1-4),95.8,0.96332198,272.58,262.47,4.447217,4.3,
2017,PB,2510402,Olho d'Água,publica,medio,todos (1-4),88.6,0.887766,247.22,238.71,3.7353489,3.3,
2017,PB,2502607,Igaracy,estadual,medio,todos (1-4),91.0,0.91520202,253.25,259.36,4.1291809,3.8,
2017,PB,2507804,Junco do Seridó,estadual,medio,todos (1-4),89.0,0.89716899,252.36,265.16,4.2033572,3.8,
2017,PB,2511103,Pedra Lavrada,estadual,medio,todos (1-4),87.6,0.87140799,264.7,260.79,4.3112531,3.8,
2017,PB,2510659,Parari,estadual,medio,todos (1-4),96.0,0.95897001,269.67,256.2,4.3124928,4.1,
2017,PB,2502052,Bernardino Batista,estadual,medio,todos (1-4),66.7,0.58596998,262.91,265.26,4.353178,2.6,
2017,PB,2502805,Brejo do Cruz,estadual,medio,todos (1-4),73.7,0.70639098,238.28,242.05,3.6597869,2.6,
2019,PB,2516409,Tacima,publica,medio,todos (1-4),75.4,0.76992297,248.92,249.19,3.916111,3.0,2.6
2019,PB,2513158,Santa Cecília,publica,medio,todos (1-4),70.9,0.71610802,252.0,258.73,4.1021838,2.9,2.6
2019,PB,2513943,São Domingos do Cariri,estadual,medio,todos (1-4),93.9,0.91314602,298.91,290.97,5.2435269,4.8,4.7
2019,PB,2504157,Casserengue,publica,medio,todos (1-4),64.0,0.65535498,275.69,285.79,4.8400078,3.2,2.3
2019,PB,2500577,Algodão de Jandaíra,estadual,medio,todos (1-4),90.0,0.91137701,252.61,258.64,4.1092639,3.7,3.0
2019,PB,2501500,Bananeiras,publica,medio,todos (1-4),78.3,0.84627098,261.23,267.39,4.3613191,3.7,2.8
2019,PB,2507200,Itatuba,publica,medio,todos (1-4),78.2,0.78979403,250.1,249.63,3.93928,3.1,3.2
2019,PB,2511608,Pilões,publica,medio,todos (1-4),83.9,0.841178,238.86,241.52,3.660008,3.1,3.2
2019,PB,2511202,Pedras de Fogo,publica,medio,todos (1-4),91.7,0.925188,244.88,252.69,3.9117739,3.6,2.8
2021,PB,2508901,Mamanguape,estadual,medio,todos (1-4),90.9,0.907613,249.01,254.59,3.998073,3.6,
2017,PB,2504157,Casserengue,estadual,medio,todos (1-4),60.5,0.61736101,228.44,225.58,3.275028,2.0,
2017,PB,2504900,Cruz do Espírito Santo,estadual,medio,todos (1-4),78.9,0.79808998,220.14,227.22,3.1831551,2.5,
2017,PB,2511806,Pirpirituba,publica,medio,todos (1-4),96.0,0.96049398,243.63,238.52,3.682092,3.5,
2017,PB,2504504,Condado,publica,medio,todos (1-4),90.6,0.90447801,262.2,268.05,4.384973,4.0,
2017,PB,2514602,São José do Bonfim,estadual,medio,todos (1-4),91.6,0.91282099,242.97,240.92,3.708751,3.4,
2017,PB,2505303,Curral Velho,estadual,medio,todos (1-4),72.9,0.73389298,257.85,235.94,3.843189,2.8,
2017,PB,2503704,Cajazeiras,publica,medio,todos (1-4),75.5,0.80552697,274.32,274.02,4.6445689,3.7,
2017,PB,2513901,São Bento,estadual,medio,todos (1-4),82.2,0.84020799,268.16,260.66,4.3579021,3.7,
2019,PB,2516706,Teixeira,publica,medio,todos (1-4),87.3,0.885629,270.57,267.36,4.4923401,4.0,3.5
2019,PB,2513901,São Bento,estadual,medio,todos (1-4),84.8,0.84552801,278.39,270.32,4.6463332,3.9,3.9
2019,PB,2514305,São José de Caiana,publica,medio,todos (1-4),79.8,0.79142898,236.49,238.0,3.5740271,2.8,3.9
2019,PB,2505402,Desterro,estadual,medio,todos (1-4),96.8,0.97640598,274.61,279.14,4.7254291,4.6,3.4
2019,PB,2512101,Pombal,publica,medio,todos (1-4),93.8,0.94124901,292.2,295.04,5.2103539,4.9,4.4
2019,PB,2506400,Gurinhém,estadual,medio,todos (1-4),89.6,0.89743203,231.47,234.82,3.4557669,3.1,2.7
2019,PB,2506905,Itabaiana,estadual,medio,todos (1-4),79.2,0.82713002,267.16,264.79,4.4058328,3.6,2.4
2021,PB,2504801,Coremas,estadual,medio,todos (1-4),99.8,0.997656,261.45,263.07,4.299738,4.3,
2021,PB,2508505,Livramento,publica,medio,todos (1-4),98.9,0.989933,263.45,262.43,4.318247,4.3,
2021,PB,2511806,Pirpirituba,estadual,medio,todos (1-4),98.1,0.980932,243.03,246.05,3.78624,3.7,
2021,PB,2512309,Princesa Isabel,estadual,medio,todos (1-4),95.1,0.953737,253.28,256.66,4.089033,3.9,
2021,PB,2516201,Sousa,federal,medio,todos (1-4),80.5,0.810961,285.51,291.26,5.059666,4.1,
2017,PB,2508000,Juru,estadual,medio,todos (1-4),84.7,0.84768897,263.7,240.89,3.9994531,3.4,
2017,PB,2508000,Juru,publica,medio,todos (1-4),84.7,0.84768897,263.7,240.89,3.9994531,3.4,
2017,PB,2513604,Santana dos Garrotes,publica,medio,todos (1-4),67.4,0.673365,229.88,238.52,3.489115,2.3,
2017,PB,2512606,Quixabá,estadual,medio,todos (1-4),85.2,0.85153103,233.41,219.66,3.256218,2.8,
2017,PB,2501906,Belém,publica,medio,todos (1-4),75.6,0.76870501,229.03,238.96,3.483614,2.7,
2017,PB,2513927,São Bentinho,estadual,medio,todos (1-4),91.7,0.931319,258.67,241.6,3.939286,3.7,
2017,PB,2515906,Serraria,publica,medio,todos (1-4),85.9,0.87557602,245.27,271.69,4.2015328,3.7,
2017,PB,2517100,Várzea,estadual,medio,todos (1-4),81.1,0.81170899,280.72,258.77,4.5061631,3.7,
2017,PB,2502805,Brejo do Cruz,publica,medio,todos (1-4),73.7,0.70639098,238.28,242.05,3.6597869,2.6,
2019,PB,2505501,Vista Serrana,publica,medio,todos (1-4),88.5,0.87173098,271.86,266.76,4.5013261,3.9,3.9
2019,PB,2511004,Pedra Branca,estadual,medio,todos (1-4),91.7,0.918028,262.35,259.35,4.2568402,3.9,3.5
2019,PB,2508000,Juru,estadual,medio,todos (1-4),82.8,0.83329999,296.54,287.27,5.1551409,4.3,3.6
